timestamp,user,channel,text
2025-09-10 14:00:00,Paul,#judges_of_israel,Cast all your care upon him. 1 Pet 5:7
2025-09-10 19:30:00,James_Alphaeus,#tribe_of_gad,By grace are ye saved through faith. Eph 2:8
2025-09-11 08:00:00,Asher,#church_at_ephesus,Let there be light. Gen 1:3
2025-09-11 08:30:00,Titus,#church_at_corinth,Greater love hath no man than this. John 15:13
2025-09-11 13:00:00,Andrew,#the_three,"As for me and my house, we will serve the Lord. Josh 24:15"
2025-09-12 09:15:00,Seth,#church_at_ephesus,Get thee out of thy country. Gen 12:1
2025-09-12 10:30:00,Eutychus,#church_at_antioch,He was wounded for our transgressions. Isa 53:5
2025-09-12 11:00:00,Asa,#ezra_assembly,The kingdom of God is within you. Luke 17:21
2025-09-12 11:00:00,Lucius,#church_at_jerusalem,God is a Spirit. John 4:24
2025-09-12 14:30:00,Aquila,#gideons_three_hundred,Behold the Lamb of God. John 1:29
2025-09-13 18:00:00,Ezra,#tribe_of_benjamin,Behold the Lamb of God. John 1:29
2025-09-15 08:30:00,Hosea,#elders_jerusalem,Vanity of vanities; all is vanity. Eccl 1:2
2025-09-15 14:00:00,Mark,#sons_of_asaph,Blessed are the meek. Matt 5:5
2025-09-15 16:00:00,Jason,#aaronic_priesthood,The truth shall make you free. John 8:32
2025-09-16 09:15:00,Daniel,#returnees_from_exile,"All have sinned, and come short of the glory of God. Rom 3:23"
2025-09-16 14:20:00,Daniel,#sanhedrin,We ought to obey God rather than men. Acts 5:29
2025-09-16 15:30:00,Zerubbabel,#ezra_assembly,"All have sinned, and come short of the glory of God. Rom 3:23"
2025-09-16 16:00:00,Matthew,#tribe_of_asher,"Continue in prayer, and watch in the same. Col 4:2"
2025-09-16 16:20:00,Obadiah,#tribe_of_ephraim,Peace I leave with you. John 14:27
2025-09-16 19:00:00,Shem,#nehemiah_builders,"Do justly, love mercy, walk humbly with thy God. Mic 6:8"
2025-09-17 07:15:00,Deborah,#aaronic_priesthood,Charity never faileth. 1 Cor 13:8
2025-09-17 09:30:00,Elijah,#tribe_of_judah,Feed my sheep. John 21:17
2025-09-18 07:00:00,Bezaleel,#nehemiah_builders,Before I formed thee in the belly I knew thee. Jer 1:5
2025-09-18 10:30:00,Andrew,#elders_ephesus,Behold the Lamb of God. John 1:29
2025-09-18 10:45:00,Mark,#church_at_philippi,Believe on the Lord Jesus Christ. Acts 16:31
2025-09-18 14:45:00,Paul,#the_seventy,Jesus wept. John 11:35
2025-09-19 10:15:00,Onesimus,#ezra_assembly,How are the mighty fallen. 2 Sam 1:25
2025-09-19 15:30:00,Nehemiah,#church_at_ephesus,"Unto us a child is born, unto us a son is given. Isa 9:6"
2025-09-20 10:00:00,Linus,#elders_jerusalem,In the beginning God created the heaven and the earth. Gen 1:1
2025-09-20 15:30:00,Rufus,#tribe_of_asher,"Love suffereth long, and is kind. 1 Cor 13:4"
2025-09-20 15:30:00,Justus,#church_at_philippi,He was wounded for our transgressions. Isa 53:5
2025-09-21 09:00:00,Joshua,#sons_of_the_prophets,Blessed are the peacemakers. Matt 5:9
2025-09-21 10:00:00,Timothy,#levites,A soft answer turneth away wrath. Prov 15:1
2025-09-22 15:30:00,Solomon,#ezra_assembly,With God all things are possible. Matt 19:26
2025-09-22 15:30:00,Paul,#tribe_of_levi,"Saul, Saul, why persecutest thou me? Acts 9:4"
2025-09-22 19:00:00,Moses,#scribes,How are the mighty fallen. 2 Sam 1:25
2025-09-22 19:00:00,Silas,#davids_mighty_men,"All have sinned, and come short of the glory of God. Rom 3:23"
2025-09-23 09:30:00,Saul,#sadducees,Charity never faileth. 1 Cor 13:8
2025-09-23 14:00:00,Solomon,#minor_prophets,God loveth a cheerful giver. 2 Cor 9:7
2025-09-24 08:30:00,Nehemiah,#tribe_of_dan,"I am the resurrection, and the life. John 11:25"
2025-09-24 09:00:00,Fortunatus,#house_of_saul,Thou shalt have no other gods before me. Ex 20:3
2025-09-24 09:00:00,Daniel,#church_at_jerusalem,Lay not up for yourselves treasures upon earth. Matt 6:19
2025-09-25 15:30:00,Asa,#minor_prophets,Silver and gold have I none. Acts 3:6
2025-09-25 19:20:00,Thomas,#church_at_antioch,Be strong and of a good courage. Josh 1:9
2025-09-26 09:00:00,Anna_Prophetess,#church_at_philippi,Submit yourselves therefore to God. James 4:7
2025-09-26 09:20:00,Cornelius,#tribe_of_gad,How are the mighty fallen. 2 Sam 1:25
2025-09-27 09:30:00,Tabitha,#tribe_of_joseph,"If God be for us, who can be against us? Rom 8:31"
2025-09-27 19:15:00,Nicanor,#sons_of_asaph,I am the light of the world. John 8:12
2025-09-28 14:15:00,Isaiah,#tribe_of_benjamin,The Lord is my shepherd; I shall not want. Ps 23:1
2025-09-28 16:20:00,Moses,#tribe_of_dan,"Love suffereth long, and is kind. 1 Cor 13:4"
2025-09-29 09:15:00,Zephaniah,#seven_churches_of_asia,Repent ye: for the kingdom of heaven is at hand. Matt 3:2
2025-09-29 09:15:00,Zedekiah,#pharisees,A friend loveth at all times. Prov 17:17
2025-09-29 13:30:00,Nehemiah,#scribes,"Jesus Christ the same yesterday, and to day. Heb 13:8"
2025-09-30 07:30:00,Leah,#tribe_of_naphtali,My grace is sufficient for thee. 2 Cor 12:9
2025-09-30 14:00:00,Onesimus,#scribes,"I am the resurrection, and the life. John 11:25"
2025-10-01 09:00:00,Barnabas,#the_three,"I am the God of Abraham, Isaac, and Jacob. Ex 3:6"
2025-10-01 10:00:00,Priscilla,#house_of_david,Am I my brother's keeper? Gen 4:9
2025-10-02 09:00:00,Joshua,#church_at_jerusalem,Set your affection on things above. Col 3:2
2025-10-02 09:00:00,Joshua,#nazarites,"Unto us a child is born, unto us a son is given. Isa 9:6"
2025-10-02 18:20:00,David,#tribe_of_asher,"Unto us a child is born, unto us a son is given. Isa 9:6"
2025-10-02 19:00:00,John,#minor_prophets,Charity never faileth. 1 Cor 13:8
2025-10-03 09:00:00,Zenas,#aaronic_priesthood,"Come unto me, all ye that labour. Matt 11:28"
2025-10-03 11:00:00,Silas,#house_of_david,My grace is sufficient for thee. 2 Cor 12:9
2025-10-03 13:45:00,Prochorus,#seven_churches_of_asia,"Love suffereth long, and is kind. 1 Cor 13:4"
2025-10-03 19:00:00,Japheth,#house_of_saul,For God so loved the world. John 3:16
2025-10-04 07:00:00,Mark,#the_three,My grace is sufficient for thee. 2 Cor 12:9
2025-10-04 08:45:00,Solomon,#tribe_of_naphtali,Blessed are the meek. Matt 5:5
2025-10-04 15:30:00,Isaiah,#deacons_seven,Before I formed thee in the belly I knew thee. Jer 1:5
2025-10-05 10:30:00,Joseph_OT,#sadducees,God is a Spirit. John 4:24
2025-10-06 08:00:00,Aaron,#the_seventy,The just shall live by faith. Rom 1:17
2025-10-06 11:45:00,Anna,#tribe_of_ephraim,"Father, into thy hands I commend my spirit. Luke 23:46"
2025-10-06 14:00:00,Esther,#judges_of_israel,"If God be for us, who can be against us? Rom 8:31"
2025-10-06 19:30:00,David,#deacons_seven,Be ye kind one to another. Eph 4:32
2025-10-07 10:30:00,Onesimus,#sons_of_asaph,"The Lord is with thee, thou mighty man of valour. Judg 6:12"
2025-10-07 19:00:00,Noah,#judges_of_israel,"Now abideth faith, hope, charity. 1 Cor 13:13"
2025-10-08 14:45:00,Ezra,#elders_jerusalem,Put on the whole armour of God. Eph 6:11
2025-10-08 16:30:00,Moses,#nehemiah_builders,I am the bread of life. John 6:35
2025-10-09 09:30:00,Ahab,#aaronic_priesthood,I am the good shepherd. John 10:11
2025-10-10 08:20:00,Silas,#returnees_from_exile,God loveth a cheerful giver. 2 Cor 9:7
2025-10-10 09:15:00,James_Alphaeus,#tribe_of_benjamin,Can these bones live? Ezek 37:3
2025-10-10 09:20:00,Aaron,#house_of_david,In the beginning God created the heaven and the earth. Gen 1:1
2025-10-10 09:30:00,Timothy,#church_at_rome,Shall not the Judge of all the earth do right? Gen 18:25
2025-10-10 10:45:00,Secundus,#church_at_ephesus,Put on the whole armour of God. Eph 6:11
2025-10-11 10:00:00,Apphia,#church_at_philippi,Charity never faileth. 1 Cor 13:8
2025-10-11 18:45:00,Sopater,#church_at_philippi,"All have sinned, and come short of the glory of God. Rom 3:23"
2025-10-12 09:45:00,Moses,#tribe_of_dan,How are the mighty fallen. 2 Sam 1:25
2025-10-12 14:00:00,Bartholomew,#tribe_of_levi,Jesus wept. John 11:35
2025-10-12 19:00:00,Jephthah,#tribe_of_naphtali,"Create in me a clean heart, O God. Ps 51:10"
2025-10-13 10:00:00,Ahab,#sanhedrin,I am the good shepherd. John 10:11
2025-10-14 09:15:00,Joshua,#deacons_seven,Charity never faileth. 1 Cor 13:8
2025-10-14 09:45:00,Joshua,#royal_court_solomon,Let there be light. Gen 1:3
2025-10-14 10:30:00,Simon_Zealot,#church_at_philippi,"Now abideth faith, hope, charity. 1 Cor 13:13"
2025-10-14 14:45:00,Aaron,#sons_of_the_prophets,In the beginning God created the heaven and the earth. Gen 1:1
2025-10-14 19:20:00,Silas,#church_at_ephesus,Let my people go. Ex 5:1
2025-10-15 08:00:00,Timon,#returnees_from_exile,Silver and gold have I none. Acts 3:6
2025-10-15 14:00:00,Jeroboam,#tribe_of_judah,Cast all your care upon him. 1 Pet 5:7
2025-10-15 18:00:00,Simon_Zealot,#sons_of_korah,Blessed are the peacemakers. Matt 5:9
2025-10-16 08:15:00,Jethro,#tribe_of_levi,Peace I leave with you. John 14:27
2025-10-16 10:15:00,Trophimus,#church_at_ephesus,"Whither thou goest, I will go. Ruth 1:16"
2025-10-16 13:45:00,Sarah,#the_twelve,Peace I leave with you. John 14:27
2025-10-17 09:20:00,Shamgar,#church_at_ephesus,Daniel purposed in his heart that he would not defile himself. Dan 1:8
2025-10-17 14:45:00,Luke,#sanhedrin,Before I formed thee in the belly I knew thee. Jer 1:5
2025-10-18 16:30:00,Phinehas,#elders_ephesus,All scripture is given by inspiration of God. 2 Tim 3:16
2025-10-18 19:30:00,David,#house_of_saul,The Lord looketh on the heart. 1 Sam 16:7
2025-10-19 18:30:00,Jethro,#school_of_prophets,Honour thy father and thy mother. Ex 20:12
2025-10-19 19:15:00,Barnabas,#seven_churches_of_asia,Charity never faileth. 1 Cor 13:8
2025-10-20 14:00:00,Timon,#tribe_of_ephraim,Blessed are the meek. Matt 5:5
2025-10-20 14:30:00,Joshua,#tribe_of_levi,Love worketh no ill to his neighbour. Rom 13:10
2025-10-21 09:00:00,Erastus,#sons_of_the_prophets,"We walk by faith, not by sight. 2 Cor 5:7"
2025-10-21 11:45:00,Nehemiah,#elders_jerusalem,The kingdom of God is within you. Luke 17:21
2025-10-21 18:00:00,Jeremiah,#tribe_of_naphtali,I am the bread of life. John 6:35
2025-10-22 10:45:00,John,#the_seventy,Let there be light. Gen 1:3
2025-10-22 19:15:00,Manaen,#the_seventy,Behold the Lamb of God. John 1:29
2025-10-23 09:15:00,Peter,#church_at_corinth,I have fought a good fight. 2 Tim 4:7
2025-10-24 08:30:00,Philip,#gideons_three_hundred,"Speak, Lord; for thy servant heareth. 1 Sam 3:9"
2025-10-24 10:45:00,Elisha,#the_three,"Continue in prayer, and watch in the same. Col 4:2"
2025-10-24 14:00:00,Peter,#tribe_of_dan,They that wait upon the Lord shall renew their strength. Isa 40:31
2025-10-24 14:30:00,Elijah,#sons_of_asaph,I am the good shepherd. John 10:11
2025-10-24 19:15:00,Joseph_NT,#the_three,"Lo, I am with you alway. Matt 28:20"
2025-10-25 10:30:00,Joshua,#tribe_of_naphtali,Be not conformed to this world. Rom 12:2
2025-10-25 15:00:00,Onesimus,#tribe_of_joseph,"Lo, I am with you alway. Matt 28:20"
2025-10-25 18:30:00,Fortunatus,#tribe_of_simeon,Submit yourselves therefore to God. James 4:7
2025-10-26 08:00:00,Obadiah,#davids_mighty_men,Can these bones live? Ezek 37:3
2025-10-26 08:15:00,Sosthenes,#house_of_david,"Come now, and let us reason together. Isa 1:18"
2025-10-26 13:30:00,Gaius_Derbe,#gideons_three_hundred,"The Lord is with thee, thou mighty man of valour. Judg 6:12"
2025-10-27 10:00:00,Paul,#elders_ephesus,Surely I come quickly. Amen. Rev 22:20
2025-10-27 11:00:00,Uzziah,#tribe_of_naphtali,Blessed are the poor in spirit. Matt 5:3
2025-10-27 11:20:00,Agabus,#tribe_of_asher,Let there be light. Gen 1:3
2025-10-28 14:00:00,Quartus,#elders_jerusalem,Can these bones live? Ezek 37:3
2025-10-28 19:15:00,Matthew,#tribe_of_issachar,"Call unto me, and I will answer thee. Jer 33:3"
2025-10-29 09:30:00,Esau,#pharisees,Trust in the Lord with all thine heart. Prov 3:5
2025-10-29 13:00:00,Simon_Zealot,#tribe_of_gad,"All have sinned, and come short of the glory of God. Rom 3:23"
2025-10-29 15:00:00,Paul,#sanhedrin,"Now abideth faith, hope, charity. 1 Cor 13:13"
2025-10-29 15:45:00,Silas,#school_of_prophets,My grace is sufficient for thee. 2 Cor 12:9
2025-10-31 08:00:00,Nicanor,#tribe_of_ephraim,Get thee out of thy country. Gen 12:1
2025-10-31 10:15:00,Aaron,#house_of_saul,They were all filled with the Holy Ghost. Acts 2:4
2025-10-31 11:30:00,Mark,#gideons_three_hundred,How are the mighty fallen. 2 Sam 1:25
2025-10-31 16:15:00,Sosthenes,#tribe_of_joseph,A soft answer turneth away wrath. Prov 15:1
2025-11-01 07:20:00,Daniel,#tribe_of_issachar,"Fear not: for, behold, I bring you good tidings. Luke 2:10"
2025-11-01 07:30:00,John,#tribe_of_levi,All things work together for good. Rom 8:28
2025-11-01 08:30:00,Ephraim,#tribe_of_gad,"The fruit of the Spirit is love, joy, peace. Gal 5:22"
2025-11-01 19:00:00,Rufus,#tribe_of_levi,It is not good that the man should be alone. Gen 2:18
2025-11-02 08:20:00,Nymphas,#the_twelve,There is neither Jew nor Greek. Gal 3:28
2025-11-02 08:30:00,Paul,#elders_jerusalem,Believe on the Lord Jesus Christ. Acts 16:31
2025-11-02 09:00:00,Secundus,#scribes,"Abide in me, and I in you. John 15:4"
2025-11-02 09:00:00,Levi,#nazarites,In every thing give thanks. 1 Thess 5:18
2025-11-02 16:00:00,Peter,#the_seventy,Pray without ceasing. 1 Thess 5:17
2025-11-03 09:00:00,Leah,#tribe_of_issachar,Am I my brother's keeper? Gen 4:9
2025-11-03 11:30:00,Tychicus,#kings_of_israel,And the Word was made flesh. John 1:14
2025-11-03 14:30:00,Timothy,#church_at_corinth,By grace are ye saved through faith. Eph 2:8
2025-11-04 10:45:00,Elisabeth,#major_prophets,The truth shall make you free. John 8:32
2025-11-05 07:00:00,Ezra,#major_prophets,Behold the Lamb of God. John 1:29
2025-11-05 08:45:00,Uzziah,#scribes,"We walk by faith, not by sight. 2 Cor 5:7"
2025-11-05 09:00:00,Crispus,#gideons_three_hundred,A soft answer turneth away wrath. Prov 15:1
2025-11-05 16:00:00,Sosthenes,#tribe_of_simeon,Man shall not live by bread alone. Matt 4:4
2025-11-06 09:00:00,Ezra,#scribes,"Saul, Saul, why persecutest thou me? Acts 9:4"
2025-11-06 09:20:00,Cornelius,#kings_of_israel,Ye are the salt of the earth. Matt 5:13
2025-11-06 15:30:00,Asa,#house_of_saul,Ye are the salt of the earth. Matt 5:13
2025-11-06 18:30:00,Leah,#deacons_seven,Be strong and of a good courage. Josh 1:9
2025-11-06 19:20:00,Simeon,#church_at_ephesus,Blessed are the meek. Matt 5:5
2025-11-08 07:00:00,Gad,#gideons_three_hundred,"Lord, teach us to pray. Luke 11:1"
2025-11-08 16:30:00,Barak,#the_three,"Bless the Lord, O my soul. Ps 103:1"
2025-11-09 11:00:00,Seth,#major_prophets,"Come now, and let us reason together. Isa 1:18"
2025-11-09 14:15:00,Zipporah,#tribe_of_levi,Where two or three are gathered in my name. Matt 18:20
2025-11-10 13:00:00,Onesimus,#returnees_from_exile,Trust in the Lord with all thine heart. Prov 3:5
2025-11-10 19:00:00,Aaron,#judges_of_israel,I have fought a good fight. 2 Tim 4:7
2025-11-11 11:45:00,Paul,#sons_of_asaph,By grace are ye saved through faith. Eph 2:8
2025-11-12 18:00:00,Carpus,#royal_court_solomon,The Lord is my shepherd; I shall not want. Ps 23:1
2025-11-13 08:45:00,Gad_Prophet,#church_at_jerusalem,Be ye kind one to another. Eph 4:32
2025-11-13 09:00:00,Jethro,#ezra_assembly,"Go ye therefore, and teach all nations. Matt 28:19"
2025-11-13 10:20:00,Ezekiel,#seven_churches_of_asia,"Continue in prayer, and watch in the same. Col 4:2"
2025-11-13 14:00:00,Aaron,#tribe_of_manasseh,Silver and gold have I none. Acts 3:6
2025-11-13 14:30:00,Lydia,#davids_mighty_men,Now faith is the substance of things hoped for. Heb 11:1
2025-11-16 08:20:00,Priscilla,#minor_prophets,Trust in the Lord with all thine heart. Prov 3:5
2025-11-17 08:00:00,Matthias,#davids_mighty_men,Ye must be born again. John 3:7
2025-11-17 09:30:00,Zipporah,#tribe_of_zebulun,"I am the God of Abraham, Isaac, and Jacob. Ex 3:6"
2025-11-17 09:45:00,Jonathan,#elders_of_israel,Rejoice in the Lord alway. Phil 4:4
2025-11-17 11:00:00,Timothy,#the_twelve,Trust in the Lord with all thine heart. Prov 3:5
2025-11-17 15:30:00,Ehud,#ezra_assembly,Here am I; send me. Isa 6:8
2025-11-18 08:00:00,Moses,#tribe_of_dan,Vanity of vanities; all is vanity. Eccl 1:2
2025-11-19 08:00:00,Micah,#church_at_ephesus,Thou shalt love thy neighbour as thyself. Lev 19:18
2025-11-19 10:30:00,Secundus,#tribe_of_joseph,By grace are ye saved through faith. Eph 2:8
2025-11-19 16:00:00,Esther,#church_at_corinth,"Abide in me, and I in you. John 15:4"
2025-11-20 08:30:00,Titus,#scribes,Be not conformed to this world. Rom 12:2
2025-11-21 08:00:00,Amos,#levites,The wages of sin is death. Rom 6:23
2025-11-21 13:00:00,Huldah,#church_at_rome,"Saul, Saul, why persecutest thou me? Acts 9:4"
2025-11-21 16:30:00,Parmenas,#tribe_of_simeon,"Create in me a clean heart, O God. Ps 51:10"
2025-11-22 08:15:00,Simeon_Temple,#nehemiah_builders,Study to shew thyself approved unto God. 2 Tim 2:15
2025-11-22 09:45:00,David,#sons_of_korah,Have faith in God. Mark 11:22
2025-11-22 10:20:00,Naphtali,#church_at_jerusalem,"The fruit of the Spirit is love, joy, peace. Gal 5:22"
2025-11-22 13:00:00,Parmenas,#tribe_of_ephraim,And the Word was made flesh. John 1:14
2025-11-22 15:30:00,Zerubbabel,#sadducees,The effectual fervent prayer availeth much. James 5:16
2025-11-22 18:20:00,Paul,#tribe_of_joseph,The Lord looketh on the heart. 1 Sam 16:7
2025-11-23 08:20:00,Timothy,#tribe_of_levi,God is no respecter of persons. Acts 10:34
2025-11-24 07:15:00,Daniel_Friend_Meshach,#church_at_corinth,Train up a child in the way he should go. Prov 22:6
2025-11-24 08:00:00,Mark,#tribe_of_manasseh,Before I formed thee in the belly I knew thee. Jer 1:5
2025-11-24 08:15:00,Paul,#church_at_corinth,Let my people go. Ex 5:1
2025-11-25 08:00:00,Luke,#tribe_of_zebulun,The truth shall make you free. John 8:32
2025-11-25 08:30:00,Isaiah,#house_of_david,Surely I come quickly. Amen. Rev 22:20
2025-11-25 09:30:00,Anna_Prophetess,#tribe_of_levi,Be not conformed to this world. Rom 12:2
2025-11-25 19:20:00,Bartholomew,#kings_of_israel,Silver and gold have I none. Acts 3:6
2025-11-26 07:30:00,Joshua,#tribe_of_simeon,Pride goeth before destruction. Prov 16:18
2025-11-26 08:20:00,Zedekiah,#nehemiah_builders,"Come now, and let us reason together. Isa 1:18"
2025-11-26 09:45:00,Manasseh_King,#seven_churches_of_asia,"Continue in prayer, and watch in the same. Col 4:2"
2025-11-28 13:30:00,Mark,#church_at_jerusalem,Blessed are the peacemakers. Matt 5:9
2025-11-28 13:45:00,Moses,#tribe_of_asher,"I am the God of Abraham, Isaac, and Jacob. Ex 3:6"
2025-11-28 14:20:00,Paul,#tribe_of_judah,"Lo, I am with you alway. Matt 28:20"
2025-11-29 08:45:00,Benjamin,#nazarites,Charity never faileth. 1 Cor 13:8
2025-11-29 11:00:00,Solomon,#royal_court_solomon,"Lo, I am with you alway. Matt 28:20"
2025-11-29 14:15:00,Nahum,#sadducees,Perfect love casteth out fear. 1 John 4:18
2025-11-30 09:00:00,Jeremiah,#royal_court_solomon,Noah found grace in the eyes of the Lord. Gen 6:8
2025-11-30 09:20:00,Jehoshaphat,#tribe_of_gad,"Call unto me, and I will answer thee. Jer 33:3"
2025-11-30 11:00:00,Solomon,#tribe_of_manasseh,Be ye kind one to another. Eph 4:32
